PaperID,Title,Authors,Year,Venue
53e9abcfb7602d97035851ff,Generating Spatiotemporal Datasets on the WWW.,"['Yannis Theodoridis', 'Mario A. Nascimento']",2000,SIGMOD Record
53e9af6eb7602d97039b1cd8,Normalization in OODB Design.,['Byung Suk Lee'],1995,SIGMOD Record
53e9a7d5b7602d9703112fe4,Management of Data and Services in the Environmental Information System (UIS) of Baden-Württemberg.,"['Wolf-Fritz Riekert', 'Roland Mayer-Föll', 'Gerlinde Wiest']",1997,SIGMOD Record
53e9b768b7602d970430b3ec,An Active Functionality Service for E-Business Applications.,"['Mariano Cilia', 'Alejandro P. Buchmann']",2002,SIGMOD Record
53e9a051b7602d9702939d56,The hyperion project: from data integration to data coordination.,"['Marcelo Arenas', 'Vasiliki Kantere', 'Anastasios Kementsietsidis', 'Iluju Kiringa', 'Renée J. Miller', 'John Mylopoulos']",2003,SIGMOD Record
53e99800b7602d970200b616,Research in Information Managment at Dublin City University.,"['Mark Roantree', 'Alan F. Smeaton']",2002,SIGMOD Record
53e9a9d9b7602d970333c25d,Editor's Notes.,['Michael J. Franklin'],1999,SIGMOD Record
53e9bd6fb7602d9704a0fcff,Chair's Message.,['M. Tamer Özsu'],2004,SIGMOD Record
53e997a6b7602d9701f7f809,Interview with Rakesh Agrawal.,['Marianne Winslett'],2003,SIGMOD Record
53e99f5cb7602d970282c77b,"Workshop on Performance and Architecture of Web Servers (PAWS-2000, held in conjection with SIGMETRICS-2000).","['Krishna Kant', 'Prasant Mohapatra']",2000,SIGMOD Record
53e99c13b7602d97024c387f,The Grid: An Application of the Semantic Web.,"['Carole A. Goble', 'David De Roure']",2002,SIGMOD Record
53e9aff5b7602d9703a4e92e,Transactional Information Systems - Book Review.,['Marc H. Scholl'],2001,SIGMOD Record
53e9ad68b7602d970375026c,Automatic Direct and Indirect Schema Mapping: Experiences and Lessons Learned.,"['David W. Embley', 'Li Xu', 'Yihong Ding']",2004,SIGMOD Record
53e9bb37b7602d9704776b65,DeeDS Towards a Distributed and Active Real-Time Database System.,"['Sten Andler', 'Jörgen Hansson', 'Joakim Eriksson', 'Jonas Mellin', 'Mikael Berndtsson', 'Bengt Eftring']",1996,SIGMOD Record
53e9a593b7602d9702eb9db0,The Mariposa Distributed Database Management System.,['Jeff Sidell'],1996,SIGMOD Record
53e9ad26b7602d970370ae81,Incremental Maintenance of Recursive Views Using Relational Calculus/SQL.,"['Guozhu Dong', 'Jianwen Su']",2000,SIGMOD Record
53e99800b7602d970200f4a9,Hierarchies and Relative Operators in the OLAP Environment.,"['Elaheh Pourabbas', 'Maurizio Rafanelli']",2000,SIGMOD Record
53e9be5db7602d9704b1c869,Contextualizing the Information Space in Federated Digital Libraries.,"['Mike P. Papazoglou', 'Jeroen Hoppenbrouwers']",1999,SIGMOD Record
53e9b6bfb7602d970424a114,Chair's Message,['M. Tamer Özsu'],2004,SIGMOD Record
53e99f5db7602d97028309d3,Detection and Classification of Intrusions and Faults using Sequences of System Calls.,"['João B. D. Cabrera', 'Lundy M. Lewis', 'Raman K. Mehra']",2001,SIGMOD Record
53e99cedb7602d970259fd79,Editor's Notes.,['Ling Liu'],2003,SIGMOD Record
53e9b05cb7602d9703ac3d75,Design and User Testing of a Multi-Paradigm Query Interface to an Object-Oriented Database.,"['Dac Khoa Doan', 'Norman W. Paton', 'Alistair C. Kilgour']",1995,SIGMOD Record
53e9ac89b7602d970365fef8,Report from the First Workshop on Geo Sensor Networks.,"['Silvia Nittel', 'Anthony Stefanidis', 'Isabel F. Cruz', 'Max J. Egenhofer', 'Dina Q. Goldin', 'A. Howard', 'Alexandros Labrinidis', 'Samuel Madden', 'Agnès Voisard', 'Michael F. Worboys']",2004,SIGMOD Record
53e9ad18b7602d97036f6d04,Real-Time Index Concurrency Control.,"['Jayant R. Haritsa', 'S. Seshadri']",1996,SIGMOD Record
53e9a7e3b7602d97031215ce,The TriGS Active Object-Oriented Database System - An Overview.,"['Gerti Kappel', 'Werner Retschitzegger']",1998,SIGMOD Record
53e9b12ab7602d9703bade87,Editor's (Farewell) Notes.,['Arie Segev'],1995,SIGMOD Record
53e99efbb7602d97027c9f58,Pixel-oriented Database Visualizations.,['Daniel A. Keim'],1996,SIGMOD Record
53e99b36b7602d97023d5c86,An Extensible Notation for Spatiotemporal Index Queries.,"['Vassilis J. Tsotras', 'Christian S. Jensen', 'Richard T. Snodgrass']",1998,SIGMOD Record
53e99800b7602d970200b608,Energy and rate based MAC protocol for wireless sensor networks.,"['Rajgopal Kannan', 'Ramaraju Kalidindi', 'S. Sitharama Iyengar', 'Vijay Kumar']",2003,SIGMOD Record
53e9a7eab7602d970312bcf0,Enhancing External Consistency in Real-Time Transactions.,"['Kwei-Jay Lin', 'Shing-Shan Peng']",1996,SIGMOD Record
53e9a25cb7602d9702b657f2,Information Warfare and Security - Book Review.,['H. V. Jagadish'],2001,SIGMOD Record
53e99b10b7602d97023a3eb1,Optimizing Jan Jannink's Implementation of B+-tree Deletion,"['R. Maelbrancke', 'H. Olivie']",1995,SIGMOD Record
53e9b1f8b7602d9703c8d5eb,SIGMOD'2000 Program Chair's Message.,['Jeffrey F. Naughton'],2000,SIGMOD Record
53e9bda5b7602d9704a4f347,Edgar F. Codd: a tribute and personal memoir.,['C. J. Date'],2003,SIGMOD Record
53e9a766b7602d970309f4c8,Branding Yourself.,"['Richard T. Snodgrass', 'Merrie Brucks']",2004,SIGMOD Record
53e99a2bb7602d9702285fa8,Introduction to the Career Forum Column.,['Alexandros Labrinidis'],2001,SIGMOD Record
53e9b58db7602d97040d1f37,Team communications among autonomous sensor swarms.,"['Mario Gerla', 'Yunjung Yi']",2004,SIGMOD Record
53e9b326b7602d9703df52e8,An Early Look at XQuery.,"['Jim Melton', 'Andrew Eisenberg']",2002,SIGMOD Record
53e9ab00b7602d97034842b9,Design and Implementation of RMP - A Virtual Electronic Market Place.,"['Susanne Boll', 'Wolfgang Klas', 'Bernard Battaglin']",1998,SIGMOD Record
53e9bd76b7602d9704a17e94,An Extended Entity-Relationship Model for Geographic Applications.,"['Thanasis Hadzilacos', 'Nectaria Tryfona']",1997,SIGMOD Record
53e99f70b7602d970284153a,Combining Fuzzy Information: an Overview.,['Ronald Fagin'],2002,SIGMOD Record
53e9ac2db7602d97035eea81,An Early Look at XQuery API for Java (XQJ).,"['Andrew Eisenberg', 'Jim Melton']",2004,SIGMOD Record
53e9abb2b7602d9703562989,"Science of design for information systems: report of the NSF workshop, Seattle, 2003.",,2004,SIGMOD Record
53e9bd45b7602d97049d3ab5,Open Issues in Parallel Query Optimization.,"['Waqar Hasan', 'Daniela Florescu', 'Patrick Valduriez']",1996,SIGMOD Record
53e997aab7602d9701f80bb7,Replica allocation for correlated data items in ad hoc sensor networks.,"['Takahiro Hara', 'Norishige Murakami', 'Shojiro Nishio']",2004,SIGMOD Record
53e9a3e1b7602d9702cf62c3,The Piazza peer data management project.,"['Igor Tatarinov', 'Zachary G. Ives', 'Jayant Madhavan', 'Alon Y. Halevy', 'Dan Suciu', 'Nilesh N. Dalvi', 'Xin Dong 0001', 'Yana Kadiyska', 'Gerome Miklau', 'Peter Mork']",2003,SIGMOD Record
53e9b47db7602d9703f8225f,Reminiscences on Influential Papers.,"['Kenneth A. Ross', 'Jiawei Han', 'Nick Koudas', 'Rajeev Rastogi', 'Daniel J. Rosenkrantz', 'Peter Scheuermann', 'Dan Suciu']",2001,SIGMOD Record
53e9b532b7602d9704067eef,Vice Chair's Message.,['Z. Meral Özsoyoglu'],2000,SIGMOD Record
53e99f02b7602d97027cf841,Calls for Papers and Announcements.,,1995,SIGMOD Record
53e99809b7602d970201f67a,Advances in Real-Time Database Systems Research.,['Azer Bestavros'],1996,SIGMOD Record
53e9a487b7602d9702da2c2d,Report on The 1995 International Workshop on Temporal Databases.,"['Arie Segev', 'Christian S. Jensen', 'Richard T. Snodgrass']",1995,SIGMOD Record
53e9ac8fb7602d9703664b1b,Guest Editor's Introduction.,"['Robert Meersman', 'Amit P. Sheth']",2002,SIGMOD Record
53e99800b7602d970200b617,XQuery Formal Semantics: State and Challenges.,['Peter Fankhauser'],2001,SIGMOD Record
53e9ada5b7602d97037a5b84,Report on the NSF Workshop on Building an Infrastructure for Mobile and Wireless Systems.,"['Birgitta König-Ries', 'Kia Makki', 'S. A. M. Makki', 'Charles E. Perkins', 'Niki Pissinou', 'Peter L. Reiher', 'Peter Scheuermann', 'Jari Veijalainen', 'Ouri Wolfson']",2002,SIGMOD Record
53e9b6d0b7602d970425c319,"Some Remarks on Variable Independence, Closure, and Orthographic Dimension in Constraint Databases.",['Leonid Libkin'],1999,SIGMOD Record
53e9aa3ab7602d97033a77f2,The n-Tier Hub Technology.,"['Rainer A. Sommer', 'Thomas R. Gulledge', 'David Bailey']",2002,SIGMOD Record
53e9b577b7602d97040b62bf,"The sensor spectrum: technology, trends, and requirements.","['Joseph M. Hellerstein', 'Wei Hong', 'Samuel Madden']",2003,SIGMOD Record
53e9b2aab7602d9703d503ff,The Aggregate Data Problem: A System for their Definition and Management.,"['Maurizio Rafanelli', 'Antonia Bezenchek', 'Leonardo Tininini']",1996,SIGMOD Record
53e9ab14b7602d970349a602,Modelling temporal thematic map contents.,"[""Alberto d'Onofrio"", 'Elaheh Pourabbas']",2003,SIGMOD Record
53e9b79fb7602d9704344c10,ACM-SIGMOD Digital Review.,['H. V. Jagadish'],2000,SIGMOD Record
53e9b37bb7602d9703e5ba16,OGDI: Toward Interoperability among Geospatial Databases.,"['Gilles Clement', 'Christian Larouche', 'Denis Gouin', 'Paul Morin', 'Henry Kucera']",1997,SIGMOD Record
53e99fd6b7602d97028b0586,Wireless Client/Server Computing for Personal Information Services and Applications.,"['Ahmed K. Elmagarmid', 'Jin Jing', 'Tetsuya Furukawa']",1995,SIGMOD Record
53e9b7c0b7602d9704368490,SPIRE: A Progressive Content-Based Spatial Image Retrieval Engine.,"['Chung-Sheng Li', 'Lawrence D. Bergman', 'Vittorio Castelli', 'John R. Smith']",2000,SIGMOD Conference
53e9be15b7602d9704acfce0,Incremental and Effective Data Summarization for Dynamic Hierarchical Clustering.,"['Samer Nassar', 'Jörg Sander', 'Corrine Cheng']",2004,SIGMOD Conference
53e9a5beb7602d9702ee5c88,TREX: DTD-Conforming XML to XML Transformations.,"['Aoying Zhou', 'Qing Wang', 'Zhimao Guo', 'Xueqing Gong', 'Shihui Zheng', 'Hongwei Wu', 'Jianchang Xiao', 'Kun Yue', 'Wenfei Fan']",2003,SIGMOD Conference
53e997ddb7602d9701fd7097,dbSwitch™ - Towards a Database Utility.,"['Shaul Dar', 'Gil Hecht', 'Eden Shochat']",2004,SIGMOD Conference
53e9a4c8b7602d9702dea71a,Approximate XML Query Answers.,"['Neoklis Polyzotis', 'Minos N. Garofalakis', 'Yannis E. Ioannidis']",2004,SIGMOD Conference
53e9b44bb7602d9703f45bb4,Fractal prefetching B±Trees: optimizing both cache and disk performance.,"['Shimin Chen', 'Phillip B. Gibbons', 'Todd C. Mowry', 'Gary Valentin']",2002,SIGMOD Conference
53e9b879b7602d97044457f4,Recovery Protocols for Shared Memory Database Systems.,"['Lory D. Molesky', 'Krithi Ramamritham']",1995,SIGMOD Conference
53e9a52cb7602d9702e4e136,Oracle Rdb's Record Caching Model.,"['Richard Anderson', 'Gopalan Arun', 'Richard Frank']",1998,SIGMOD Conference
53e9aa95b7602d970340db46,A Framework for Supporting Data Integration Using the Materialized and Virtual Approaches.,"['Richard Hull', 'Gang Zhou']",1996,SIGMOD Conference
53e99832b7602d9702057b64,An Indexing Framework for Peer-to-Peer Systems.,"['Adina Crainiceanu', 'Prakash Linga', 'Ashwin Machanavajjhala', 'Johannes Gehrke', 'Jayavel Shanmugasundaram']",2004,SIGMOD Conference
53e9b634b7602d970418ce3b,From Browsing to Interacting: DBMS Support for Responive Websites (Abstract).,['Raghu Ramakrishnan'],2000,SIGMOD Conference
53e99f48b7602d9702818f5c,Data Quality and Data Cleaning: An Overview.,"['Theodore Johnson', 'Tamraparni Dasu']",2003,SIGMOD Conference
53e99876b7602d97020aecb8,General match: a subsequence matching method in time-series databases based on generalized windows.,"['Yang-Sae Moon', 'Kyu-Young Whang', 'Wook-Shin Han']",2002,SIGMOD Conference
53e99b0ab7602d97023996d6,Olympic Records for Data at the 1998 Nagano Games.,['Edwin R. Lassettre'],1998,SIGMOD Conference
53e99a5cb7602d97022c80e4,Vertical and Horizontal Percentage Aggregations.,['Carlos Ordonez'],2004,SIGMOD Conference
53e9a9fdb7602d9703366f8f,Tutorial: Designing an Ultra Highly Available DBMS.,"['Svein Erik Bratsberg', 'Øystein Torbjørnsen']",2000,SIGMOD Conference
53e9afb9b7602d9703a064fc,The Priority R-Tree: A Practically Efficient and Worst-Case Optimal R-Tree.,"['Lars Arge', 'Mark de Berg', 'Herman J. Haverkort', 'Ke Yi']",2004,SIGMOD Conference
53e99fd6b7602d97028b2086,About Quark Digital Media System.,['Kamar Aulakh'],1998,SIGMOD Conference
53e9b677b7602d97041e30e6,COUGAR: the network is the database.,"['Wai Fu Fung', 'David Sun', 'Johannes Gehrke']",2002,SIGMOD Conference
53e9a17fb7602d9702a720a5,PeerDB: Peering into Personal Databases.,"['Beng Chin Ooi', 'Kian-Lee Tan', 'Aoying Zhou', 'Chin Hong Goh', 'Yingguang Li', 'Chu Yee Liau', 'Bo Ling', 'Wee Siong Ng', 'Yanfeng Shu', 'Xiaoyu Wang', 'Ming Zhang']",2003,SIGMOD Conference
53e99803b7602d9702014a1e,Yoo-Hoo! Building a Presence Service with XQuery and WSDL.,"['Mary F. Fernández', 'Nicola Onose', 'Jérôme Siméon']",2004,SIGMOD Conference
53e9b9a6b7602d97045987b1,"Ubiquitous, Self-tuning, Scalable Servers.",['Peter M. Spiro'],1998,SIGMOD Conference
53e9aa4fb7602d97033c0766,XPRESS: A Queriable Compression for XML Data.,"['Jun-Ki Min', 'Myung-Jae Park', 'Chin-Wan Chung']",2003,SIGMOD Conference
53e99dbeb7602d970267bf7d,Designing and Mining Multi-Terabyte Astronomy Archives: The Sloan Digital Sky Survey.,"['Alexander S. Szalay', 'Peter Z. Kunszt', 'Ani Thakar', 'Jim Gray', 'Donald R. Slutz', 'Robert J. Brunner']",2000,SIGMOD Conference
53e99e54b7602d970271658d,"Mining database structure; or, how to build a data quality browser.","['Tamraparni Dasu', 'Theodore Johnson', 'S. Muthukrishnan', 'Vladislav Shkapenyuk']",2002,SIGMOD Conference
53e9b6d0b7602d970425d2ca,Client-Site Query Extensions.,"['Tobias Mayr', 'Praveen Seshadri']",1999,SIGMOD Conference
53e9bba7b7602d97047efad4,Buffering Database Operations for Enhanced Instruction Cache Performance.,"['Jingren Zhou', 'Kenneth A. Ross']",2004,SIGMOD Conference
53e9ab32b7602d97034bc372,Gigascope: A Stream Database for Network Applications.,"['Charles D. Cranor', 'Theodore Johnson', 'Oliver Spatscheck', 'Vladislav Shkapenyuk']",2003,SIGMOD Conference
53e9a162b7602d9702a54255,Rainbow: mapping-driven XQuery processing system.,"['Xin Zhang 0002', 'Mukesh Mulchandani', 'Steffen Christ', 'Brian Murphy', 'Elke A. Rundensteiner']",2002,SIGMOD Conference
53e99fd6b7602d97028b25f2,The PointCast Network.,"['Satish Ramakrishnan', 'Vibha Dayal']",1998,SIGMOD Conference
53e9a29eb7602d9702ba76fc,"Counting, Enumerating, and Sampling of Execution Plans in a Cost-Based Query Optimizer.","['Florian Waas', 'César A. Galindo-Legaria']",2000,SIGMOD Conference
53e99db7b7602d970267495d,A Database Perspective on Lotus Domino/Notes.,['C. Mohan'],1999,SIGMOD Conference
53e9b532b7602d970406d142,Illuminating the Dark Side of Web Services.,['Michael L. Brodie'],2003,VLDB
53e99a61b7602d97022caac9,Information Management for Genome Level Bioinformatics.,"['Norman W. Paton', 'Carole A. Goble']",2001,VLDB
53e99f7fb7602d9702854e7c,Networked Query Processing for Distributed Stream-Based Applications.,"['Yanif Ahmad', 'Ugur Çetintemel']",2004,VLDB
53e9a12ab7602d9702a19db5,Data Compression in Oracle.,"['Meikel Pöss', 'Dmitry Potapov']",2003,VLDB
53e99a04b7602d970224f8e9,Logical and Physical Versioning in Main Memory Databases.,"['Rajeev Rastogi', 'S. Seshadri', 'Philip Bohannon', 'Dennis W. Leinbaugh', 'Abraham Silberschatz', 'S. Sudarshan 0001']",1997,VLDB
53e9b65bb7602d97041bca35,Disseminating Updates on Broadcast Disks.,"['Swarup Acharya', 'Michael J. Franklin', 'Stanley B. Zdonik']",1996,VLDB
53e9abc9b7602d970357f9b1,XML Repository and Active Views Demonstration.,"['Serge Abiteboul', 'Vincent Aguilera', 'Sébastien Ailleret', 'Bernd Amann', 'Sophie Cluet', 'Brendan Hills', 'Frédéric Hubert', 'Jean-Claude Mamou', 'Amélie Marian', 'Laurent Mignet', 'Tova Milo', 'Cassio Souza dos Santos', 'Bruno Tessier', 'Anne-Marie Vercoustre']",1999,VLDB
53e9a4fab7602d9702e18037,A Novel Index Supporting High Volume Data Warehouse Insertion.,"['Chris Jermaine', 'Anindya Datta', 'Edward Omiecinski']",1999,VLDB
53e99953b7602d9702192f9c,Query Processing in Spatial Network Databases.,"['Dimitris Papadias', 'Jun Zhang 0005', 'Nikos Mamoulis', 'Yufei Tao']",2003,VLDB
53e9b4b4b7602d9703fcbc3d,Further Improvements on Integrity Constraint Checking for Stratifiable Deductive Databases.,"['Sin Yeung Lee', 'Tok Wang Ling']",1996,VLDB
53e9a186b7602d9702a77d44,Composing Mappings Among Data Sources.,"['Jayant Madhavan', 'Alon Y. Halevy']",2003,VLDB
53e99924b7602d970215ed34,Mining Surprising Patterns Using Temporal Description Length.,"['Soumen Chakrabarti', 'Sunita Sarawagi', 'Byron Dom']",1998,VLDB
53e9a335b7602d9702c41366,Toward Learning Based Web Query Processing.,"['Yanlei Diao', 'Hongjun Lu', 'Songting Chen', 'Zengping Tian']",2000,VLDB
53e9a584b7602d9702eac3cb,Hypothetical Queries in an OLAP Environment.,"['Andrey Balmin', 'Thanos Papadimitriou', 'Yannis Papakonstantinou']",2000,VLDB
53e9b88bb7602d970445fbda,Hyperqueries: Dynamic Distributed Query Processing on the Internet.,"['Alfons Kemper', 'Christian Wiesner']",2001,VLDB
53e9ba90b7602d97046b9215,1-Safe Algorithms for Symmetric Site Configurations.,"['Rune Humborstad', 'Maitrayi Sabaratnam', 'Svein-Olaf Hvasshovd', 'Øystein Torbjørnsen']",1997,VLDB
53e9abf7b7602d97035ba542,Concurrent Garbage Collection in O2.,"['Marcin Skubiszewski', 'Patrick Valduriez']",1997,VLDB
53e9ac2eb7602d97035f076b,Joining Ranked Inputs in Practice.,"['Ihab F. Ilyas', 'Walid G. Aref', 'Ahmed K. Elmagarmid']",2002,VLDB
53e9b0abb7602d9703b1ae51,StatStream: Statistical Monitoring of Thousands of Data Streams in Real Time.,"['Yunyue Zhu', 'Dennis Shasha']",2002,VLDB
53e9be03b7602d9704ab51aa,Indexing and Querying XML Data for Regular Path Expressions.,"['Quanzhong Li', 'Bongki Moon']",2001,VLDB
53e9a58bb7602d9702eb23b4,Active Storage for Large-Scale Data Mining and Multimedia.,"['Erik Riedel', 'Garth A. Gibson', 'Christos Faloutsos']",1998,VLDB
53e9adffb7602d97038088a8,Distributed Top-N Query Processing with Possibly Uncooperative Local Systems.,"['Clement T. Yu', 'George Philip', 'Weiyi Meng']",2003,VLDB
53e9ae76b7602d9703894def,Estimating the Output Cardinality of Partial Preaggregation with a Measure of Clusteredness.,"['Sven Helmer', 'Thomas Neumann 0001', 'Guido Moerkotte']",2003,VLDB
53e9b78ab7602d970433477c,IBM's DB2 Universal Database demonstrations at VLDB'98.,"['K. Bernhard Schiefer', 'Jim Kleewein', 'Karen Brannon', 'Guy M. Lohman', 'Gene Fuh']",1998,VLDB
53e9bb6cb7602d97047b0ab6,QStream: Deterministic Querying of Data Streams.,"['Sven Schmidt', 'Henrike Berthold', 'Wolfgang Lehner']",2004,VLDB
53e9b93eb7602d9704527232,Generating Call-Level Interfaces for Advanced Database Application Programming.,"['Udo Nink', 'Theo Härder', 'Norbert Ritter']",1999,VLDB
53e9a584b7602d9702eacb27,Efficient Incremental Garbage Collection for Client-Server Object Database Systems.,"['Laurent Amsaleg', 'Michael J. Franklin', 'Olivier Gruber']",1995,VLDB
53e9b310b7602d9703dd70d4,Agora: Living with XML and Relational.,"['Ioana Manolescu', 'Daniela Florescu', 'Donald Kossmann', 'Florian Xhumari', 'Dan Olteanu']",2000,VLDB
53e99f11b7602d97027db068,A Regression-Based Temporal Pattern Mining Scheme for Data Streams.,"['Wei-Guang Teng', 'Ming-Syan Chen', 'Philip S. Yu']",2003,VLDB
53e9a018b7602d97028fade7,Semantic Compression and Pattern Extraction with Fascicles.,"['H. V. Jagadish', 'J. Madar', 'Raymond T. Ng']",1999,VLDB
53e9adc7b7602d97037cc2f7,Databases in a Wireless World.,['David Yach'],2004,VLDB
53e999cab7602d970220dcee,Metrics for Accessing Heterogeneous Data: Is There Any Hope? (Panel).,"['Leonard J. Seligman', 'Nicholas J. Belkin', 'Erich J. Neuhold', 'Michael Stonebraker', 'Gio Wiederhold']",1995,VLDB
53e9b04eb7602d9703aae87b,Dynamic Memory Adjustment for External Mergesort.,"['Weiye Zhang', 'Per-Åke Larson']",1997,VLDB
