id,title,authors,year,venue
53909f6920f70186a0e3a9c3,Database technologies for electronic commerce,"['Rakesh Agrawal', 'Ramakrishnan Srikant', 'Yirong Xu']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
539087a520f70186a0d48a00,Extending an ORDBMS: the statemachine module,"['Wolfgang Mahnke', 'Christian Mathis', 'Hans-Peter Steiert']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a9c8,Viator: a tool family for graphical networking and data view creation,"['Stephan Heymann', 'Katja Tham', 'Axel Kilian', 'Gunnar Wegner', 'Peter Rieger', 'Dieter Merkel', 'Johann Christoph Freytag']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a91a,Champagne: data change propagation for heterogeneous information systems,"['Ralf Rantzau', 'Carmen Constantinescu', 'Uwe Heinkel', 'Holger Meinecke']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a9cd,A-TOPSS: a publish/subscribe system supporting approximate matching,"['Haifeng Liu', 'H.-Arno Jacobsen']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a911,BANKS: browsing and keyword searching in relational databases,"['B. Aditya', 'Gaurav Bhalotia', 'Soumen Chakrabarti', 'Arvind Hulgeri', 'Charuta Nakhe', 'Parag Parag', 'S. Sudarshan']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a9d0,Active XML: peer-to-peer data and web services integration,"['Serge Abitrboul', 'Omar Benjellourn', 'Ioana Manolescu', 'Tova Milo', 'Roger Weber']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a9e2,XMark: a benchmark for XML data management,"['Albrecht Schmidt', 'Florian Waas', 'Martin Kersten', 'Michael J. Carey', 'Ioana Manolescu', 'Ralph Busse']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa3f,LegoDB: customizing relational storage for XML documents,"['Philip Bohannon', 'Juliana Freire', 'Jayant R. Haritsa', 'Prasan Roy', 'Jérôme Siméon']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa44,ALIAS: an active learning led interactive deduplication system,"['Sunita Sarawagi', 'Anuradha Bhamidipaty', 'Alok Kirpal', 'Chandra Mouli']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a9ce,enTrans: a system for flexible consistency maintenance in directory applications,"['Anandi Herlekar', 'Atul Deopujari', 'Krithi Ramamritham', 'Shyamsunder Gopale', 'Shridhar Shukla']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a9cc,Profiling and internet connectivity in automotive environments,"['M. Cilia', 'P. Hasselmeyer', 'A. P. Buchmann']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a9c6,GeMBASE: a geometric mediator for brain analysis with surface ensembles,"['Simone Santini', 'Amarnath Gupta']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa45,SELF-SERV: a platform for rapid composition of web services in a peer-to-peer environment,"['Quan Z. Sheng', 'Boualem Benatallah', 'Marlon Dumas', 'Eileen Oi-Yan Mak']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a9c1,COMA: a system for flexible combination of schema matching approaches,"['Hong-Hai Do', 'Erhard Rahm']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa48,The Rubicon of smart data,['Roger King'],2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a9ba,A new passenger support system for public transport using mobile database access,"['Koichi Goto', 'Yahiko Kambayashi']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa4d,DTD-directed publishing with attribute translation grammars,"['Michael Benedikt', 'Chee Yong Chan', 'Wenfei Fan', 'Rajeev Rastogi', 'Shihui Zheng', 'Aoying Zhou']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a9a9,A multi-version cache replacement and prefetching policy for hybrid data delivery environments,"['André Seifert', 'Marc H. Scholl']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa51,A logical framework for scheduling workflows under resource allocation constraints,"['Pinar Senkul', 'Michael Kifer', 'Ismail H. Toroslu']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa41,Reverse nearest neighbor aggregates over data streams,"['Flip Korn', 'S. Muthukrishnan', 'Divesh Srivastava']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa58,Quotient cube: how to summarize the semantics of a data cube,"['Laks V. S. Lakshmanan', 'Jian Pei', 'Jiawei Han']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa52,Tree pattern aggregation for scalable XML data dissemination,"['Chee-Yong Chan', 'Wenfei Fan', 'Pascal Felber', 'Minos Garofalakis', 'Rajeev Rastogi']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a9a8,Shooting stars in the sky: an online algorithm for skyline queries,"['Donald Kossmann', 'Frank Ramsak', 'Steffen Rost']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa61,Maintaining coherency of dynamic data in cooperating repositories,"['Shetal Shah', 'Krithi Ramamritham', 'Prashant Shenoy']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa66,How to summarize the universe: dynamic maintenance of quantiles,"['Anna C. Gilbert', 'Yannis Kotidis', 'S. Muthukrishnan', 'Martin J. Strauss']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa6a,A bandwidth model for internet search,['Axel Uhl'],2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa64,Multi-dimensional regression analysis of time-series data streams,"['Yixin Chen', 'Guozhu Dong', 'Jiawei Han', 'Benjamin W. Wah', 'Jianyong Wang']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa68,Efficient algorithms for processing XPath queries,"['Georg Gottlob', 'Christoph Koch', 'Reinhard Pichler']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa6c,A transducer-based XML query processor,"['Bertram Ludäscher', 'Pratik Mukhopadhyay', 'Yannis Papakonstantinou']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa70,RE-Tree: an efficient index structure for regular expressions,"['Chee-Yong Chan', 'Minos Garofalakis', 'Rajeev Rastogi']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a978,Self-tuning database technology and information services: from wishful thinking to viable engineering,"['Gerhard Weikum', 'Axel Moenkeberg', 'Christof Hasse', 'Peter Zabback']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa73,Incorporating XSL processing into database engines,['Guido Moerkotte'],2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3a96c,REFEREE: an open framework for practical testing of recommender systems using ResearchIndex,"['Dan Cosley', 'Steve Lawrence', 'David M. Pennock']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
539087a520f70186a0d48a0e,Parametric query optimization for linear and piecewise linear cost functions,"['Arvind Hulgeri', 'S. Sudarshan']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f6920f70186a0e3aa7d,Chip-secured data access: confidential data on untrusted servers,"['Luc Bouganim', 'Philippe Pucheral']",2002,VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases
53909f8c20f70186a0e3fd73,Proceedings of the 29th international conference on Very large data bases - Volume 29,"['Johann Christoph Freytag', 'Peter C. Lockemann', 'Serge Abiteboul', 'Michael J. Carey', 'Patricia G. Selinger', 'Andreas Heuer']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fd69,The data-centric revolution in networking,['Scott Shenker'],2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fd63,Complex queries over web repositories,"['Sriram Raghavan', 'Hector Garcia-Molina']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe26,A nanotechnology-based approach to data storage,"['E. Eleftheriou', 'P. Bächtold', 'G. Cherubini', 'A. Dholakia', 'C. Hagleitner', 'T. Loeliger', 'A. Pantazi', 'H. Pozidis', 'T. R. Albrecht', 'G. K. Binnig', 'M. Despont', 'U. Drechsler', 'U. Dürig', 'B. Gotsmann', 'D. Jubin', 'W. Häberle', 'M. A. Lantz', 'H. Rothuizen', 'R. Stutz', 'P. Vettiger', 'D. Wiesmann']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fd58,Integrating information for on demand computing,['Nelson Mendonça Mattos'],2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe23,On the cost of multilingualism in database systems,"['A. Kumaran', 'Jayant R. Haritsa']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fd60,Distributed top-N query processing with possibly uncooperative local systems,"['Clement Yu', 'George Philip', 'Weiyi Meng']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fd61,On the minimization of Xpath queries,"['S. Flesca', 'F. Furfaro', 'E. Masciari']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe30,Efficient mining of XML query patterns for caching,"['Liang Huai Yang', 'Mong Li Lee', 'Wynne Hsu']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe29,Phrase Matching in XML,"['Sihem Amer-Yahia', 'Mary Fernández', 'Divesh Srivastava', 'Yu Xu']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe32,An efficient and resilient approach to filtering and disseminating streaming data,"['Shetal Shah', 'Shyamshankar Dharmarajan', 'Krithi Ramamritham']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe28,RRXS: redundancy reducing XML storage in relations,"['Yi Chen', 'Susan Davidson', 'Carmem Hara', 'Yifeng Zheng']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fd4a,A regression-based temporal pattern mining scheme for data streams,"['Wei-Guang Teng', 'Ming-Syan Chen', 'Philip S. Yu']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe2b,Efficient processing of expressive node-selecting queries on XML data in secondary storage: a tree automata-based approach,['Christoph Koch'],2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe38,Covering indexes for XML queries: bisimulation - simulation = negation,['Prakash Ramanan'],2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe1c,Query processing for high-volume XML message brokering,"['Yanlei Diao', 'Michael Franklin']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe39,From tree patterns to generalized tree patterns: on efficient evaluation of XQuery,"['Zhimin Chen', 'H. V. Jagadish', 'Laks V. S. Lakshmanan', 'Stelios Paparizos']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
539087a620f70186a0d49468,VIPAS: virtual link powered authority search in the web,"['Chi-Chun Lin', 'Ming-Syan Chen']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe43,Scheduling for shared window joins over data streams,"['Moustafa A. Hammad', 'Michael J. Franklin', 'Walid G. Aref', 'Ahmed K. Elmagarmid']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe3c,Maximizing the output rate of multi-way join queries over streaming information sources,"['Stratis D. Viglas', 'Jeffrey F. Naughton', 'Josef Burger']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe1d,Balancing performance and data freshness in web database servers,"['Alexandros Labrinidis', 'Nick Roussopoulos']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe44,Data bubbles for non-vector data: speeding-up hierarchical clustering in arbitrary metric spaces,"['Jianjun Zhou', 'Jörg Sander']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe49,A shrinking-based approach for multi-dimensional data analysis,"['Yong Shi', 'Yuqing Song', 'Aidong Zhang']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe48,COMBI-operator - database support for data mining applications,"['Alexander Hinneburg', 'Dirk Habich', 'Wolfgang Lehner']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
53909f8c20f70186a0e3fe17,"Data morphing: an adaptive, cache-conscious storage technique","['Richard A. Hankins', 'Jignesh M. Patel']",2003,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29
